game_number,move_number,player,position,score,distance_from_center,position_x,position_y,aggressive_sequence,defensive_pressure,total_opportunities,total_threats,minor_opportunity,moderate_opportunity,major_opportunity,critical_open,win_sequence,moderate_threat,major_threat,critical_threat,lose_sequence,total_local_stones
367,13,Black,"(10, 6)",1590,4,10,6,1,0,4,2,3,0,1,0,0,1,0,0,0,12
367,15,Black,"(11, 6)",13075,5,11,6,2,0,3,2,1,1,1,0,0,0,1,0,0,12
367,17,Black,"(6, 8)",1550,2,6,8,3,0,4,3,3,0,1,0,0,0,0,0,0,7
367,19,Black,"(6, 2)",1050,6,6,2,4,0,4,3,3,0,1,0,0,0,0,0,0,7
367,21,Black,"(7, 2)",23800,5,7,2,0,0,2,3,1,1,0,0,0,1,1,0,0,11
367,23,Black,"(5, 5)",1045,4,5,5,0,0,3,5,3,0,0,0,0,0,1,0,0,12
367,25,Black,"(4, 6)",1150,4,4,6,0,0,3,4,2,1,0,0,0,0,1,0,0,9
367,27,Black,"(5, 8)",6150,3,5,8,0,0,3,3,2,1,0,0,0,0,1,0,0,11
367,29,Black,"(3, 9)",800000535,6,3,9,0,1,2,5,2,0,0,0,0,0,1,0,1,9
367,31,Black,"(6, 10)",80000545,4,6,10,0,2,3,5,3,0,0,0,0,0,1,1,0,9
367,33,Black,"(2, 7)",80000545,5,2,7,0,3,3,5,3,0,0,0,0,0,1,1,0,11
367,35,Black,"(7, 9)",8650,2,7,9,0,0,2,3,1,1,0,0,0,0,1,0,0,16
367,37,Black,"(4, 5)",6050,5,4,5,0,0,2,2,1,1,0,0,0,1,1,0,0,18
367,39,Black,"(3, 6)",15500,5,3,6,1,0,1,1,0,0,1,0,0,0,1,0,0,17
367,41,Black,"(6, 3)",4680,5,6,3,2,0,3,2,1,1,1,0,0,1,0,0,0,20
367,43,Black,"(2, 6)",3500,6,2,6,0,0,2,2,0,2,0,0,0,1,1,0,0,17
367,45,Black,"(3, 8)",80000700,5,3,8,0,1,1,3,0,1,0,0,0,1,1,1,0,22
367,47,Black,"(8, 7)",800000615,1,8,7,0,2,2,3,1,1,0,0,0,0,1,0,1,27
367,49,Black,"(3, 12)",800000545,9,3,12,0,3,3,5,3,0,0,0,0,0,1,0,1,8
367,51,Black,"(0, 7)",1600000520,7,0,7,0,4,1,2,1,0,0,0,0,0,0,0,1,11
368,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
368,3,Black,"(6, 6)",685,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
368,5,Black,"(7, 5)",1150,2,7,5,0,0,3,4,2,1,0,0,0,0,1,0,0,5
368,7,Black,"(5, 4)",2860,5,5,4,0,0,2,5,2,0,0,0,0,1,1,0,0,7
368,9,Black,"(5, 7)",1560,2,5,7,1,0,5,3,4,0,1,0,0,0,0,0,0,9
368,11,Black,"(3, 7)",2820,4,3,7,0,0,2,3,2,0,0,0,0,1,1,0,0,8
368,13,Black,"(6, 7)",1565,1,6,7,1,0,2,2,1,0,1,0,0,1,0,0,0,13
368,15,Black,"(4, 6)",3260,4,4,6,0,0,2,4,1,1,0,0,0,1,1,0,0,14
368,17,Black,"(5, 6)",80000700,3,5,6,0,1,2,2,0,2,0,0,0,0,1,1,0,17
368,19,Black,"(6, 8)",960005340,2,6,8,1,2,4,2,1,2,1,0,0,0,1,1,0,17
368,21,Black,"(3, 6)",10200,5,3,6,2,0,3,2,2,0,1,0,0,0,1,0,0,16
368,23,Black,"(4, 5)",11300,5,4,5,3,0,3,1,1,0,2,0,0,1,0,0,0,21
368,25,Black,"(2, 7)",100000200,5,2,7,4,0,2,2,0,0,1,1,0,2,0,0,0,14
368,27,Black,"(6, 3)",1000000085,5,6,3,5,0,4,3,2,0,1,0,1,1,0,0,0,12
369,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
369,3,Black,"(6, 8)",730,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
369,5,Black,"(5, 9)",1560,4,5,9,1,0,5,3,4,0,1,0,0,0,0,0,0,5
369,7,Black,"(3, 9)",2820,6,3,9,0,0,2,3,2,0,0,0,0,1,1,0,0,6
369,9,Black,"(8, 4)",80000545,4,8,4,0,1,3,5,3,0,0,0,0,0,1,1,0,5
369,11,Black,"(6, 9)",4520,3,6,9,1,0,5,2,2,2,1,0,0,0,0,0,0,8
369,13,Black,"(6, 10)",5080,4,6,10,2,0,5,2,3,1,1,0,0,0,0,0,0,9
369,15,Black,"(5, 10)",6575,5,5,10,0,0,3,2,1,2,0,0,0,0,1,0,0,11
369,17,Black,"(4, 8)",80001535,4,4,8,1,1,3,3,2,0,1,0,0,0,1,1,0,15
369,19,Black,"(2, 7)",160000530,5,2,7,0,2,2,4,2,0,0,0,0,0,1,1,0,10
369,21,Black,"(8, 5)",80000630,3,8,5,0,3,3,4,2,1,0,0,0,0,1,1,0,9
369,23,Black,"(3, 8)",80001525,5,3,8,1,4,3,3,1,1,1,0,0,0,1,1,0,18
369,25,Black,"(8, 7)",43100,1,8,7,2,0,6,3,3,1,2,0,0,0,0,0,0,16
369,27,Black,"(7, 8)",100000620,1,7,8,3,0,4,1,1,1,1,1,0,0,0,0,0,22
369,29,Black,"(4, 11)",1000000085,7,4,11,4,0,4,3,2,0,1,0,1,1,0,0,0,14
370,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
370,3,Black,"(6, 6)",730,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
370,5,Black,"(5, 7)",1155,2,5,7,0,0,3,4,2,1,0,0,0,0,1,0,0,5
370,7,Black,"(4, 5)",2860,5,4,5,0,0,2,5,2,0,0,0,0,1,1,0,0,7
370,9,Black,"(4, 8)",1560,4,4,8,1,0,5,3,4,0,1,0,0,0,0,0,0,9
370,11,Black,"(2, 8)",2820,6,2,8,0,0,2,3,2,0,0,0,0,1,1,0,0,8
370,13,Black,"(7, 3)",80000545,4,7,3,0,1,3,5,3,0,0,0,0,0,1,1,0,7
370,15,Black,"(5, 4)",3180,5,5,4,0,0,2,4,1,1,0,0,0,2,1,0,0,12
370,17,Black,"(3, 8)",1120,5,3,8,1,0,2,3,1,0,1,0,0,1,0,0,0,11
370,19,Black,"(6, 8)",4520,2,6,8,2,0,4,2,2,1,1,0,0,0,0,0,0,12
370,21,Black,"(5, 9)",5040,4,5,9,3,0,4,1,2,1,1,0,0,0,0,0,0,13
370,23,Black,"(3, 10)",2780,7,3,10,0,0,1,4,1,0,0,0,0,1,1,0,0,12
370,25,Black,"(7, 6)",80000615,1,7,6,0,1,2,3,1,1,0,0,0,0,1,1,0,19
370,27,Black,"(9, 6)",80000635,3,9,6,0,2,4,5,3,1,0,0,0,0,1,1,0,12
370,29,Black,"(8, 3)",400005725,5,8,3,0,3,2,5,2,0,0,0,0,0,2,1,0,14
370,31,Black,"(9, 5)",3200004940,4,9,5,1,4,3,4,1,1,1,0,0,0,1,0,1,16
370,33,Black,"(9, 7)",80001540,2,9,7,2,5,4,4,3,0,1,0,0,0,1,1,0,15
370,35,Black,"(10, 4)",800000535,6,10,4,0,6,2,4,2,0,0,0,0,0,1,0,1,14
370,37,Black,"(5, 3)",800000515,6,5,3,0,7,1,3,1,0,0,0,0,0,1,0,1,19
370,39,Black,"(4, 1)",800000530,9,4,1,0,8,2,4,2,0,0,0,0,0,1,0,1,9
370,41,Black,"(6, 1)",800000570,7,6,1,0,9,1,4,1,0,0,0,0,1,1,0,1,14
370,43,Black,"(8, 2)",2400000510,6,8,2,0,10,1,2,1,0,0,0,0,0,1,0,1,20
371,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
371,3,Black,"(6, 6)",685,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
371,5,Black,"(7, 5)",1150,2,7,5,0,0,3,4,2,1,0,0,0,0,1,0,0,5
371,7,Black,"(5, 4)",2860,5,5,4,0,0,2,5,2,0,0,0,0,1,1,0,0,7
371,9,Black,"(5, 7)",1560,2,5,7,1,0,5,3,4,0,1,0,0,0,0,0,0,9
371,11,Black,"(3, 7)",2820,4,3,7,0,0,2,3,2,0,0,0,0,1,1,0,0,8
371,13,Black,"(6, 7)",1565,1,6,7,1,0,2,2,1,0,1,0,0,1,0,0,0,13
371,15,Black,"(4, 6)",3260,4,4,6,0,0,2,4,1,1,0,0,0,1,1,0,0,14
371,17,Black,"(5, 6)",80000700,3,5,6,0,1,2,2,0,2,0,0,0,0,1,1,0,17
371,19,Black,"(6, 8)",960005340,2,6,8,1,2,4,2,1,2,1,0,0,0,1,1,0,17
371,21,Black,"(3, 6)",10200,5,3,6,2,0,3,2,2,0,1,0,0,0,1,0,0,16
371,23,Black,"(4, 5)",11300,5,4,5,3,0,3,1,1,0,2,0,0,1,0,0,0,21
371,25,Black,"(2, 7)",100000200,5,2,7,4,0,2,2,0,0,1,1,0,2,0,0,0,14
371,27,Black,"(6, 3)",1000000085,5,6,3,5,0,4,3,2,0,1,0,1,1,0,0,0,12
372,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
372,3,Black,"(6, 6)",685,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
372,5,Black,"(7, 5)",1150,2,7,5,0,0,3,4,2,1,0,0,0,0,1,0,0,5
372,7,Black,"(5, 4)",2860,5,5,4,0,0,2,5,2,0,0,0,0,1,1,0,0,7
372,9,Black,"(5, 7)",1560,2,5,7,1,0,5,3,4,0,1,0,0,0,0,0,0,9
372,11,Black,"(3, 7)",2820,4,3,7,0,0,2,3,2,0,0,0,0,1,1,0,0,8
372,13,Black,"(6, 7)",1565,1,6,7,1,0,2,2,1,0,1,0,0,1,0,0,0,13
372,15,Black,"(4, 6)",3260,4,4,6,0,0,2,4,1,1,0,0,0,1,1,0,0,14
372,17,Black,"(5, 6)",80000700,3,5,6,0,1,2,2,0,2,0,0,0,0,1,1,0,17
372,19,Black,"(6, 8)",960005340,2,6,8,1,2,4,2,1,2,1,0,0,0,1,1,0,17
372,21,Black,"(3, 6)",10200,5,3,6,2,0,3,2,2,0,1,0,0,0,1,0,0,16
372,23,Black,"(4, 5)",11300,5,4,5,3,0,3,1,1,0,2,0,0,1,0,0,0,21
372,25,Black,"(2, 7)",100000200,5,2,7,4,0,2,2,0,0,1,1,0,2,0,0,0,14
372,27,Black,"(6, 3)",1000000085,5,6,3,5,0,4,3,2,0,1,0,1,1,0,0,0,12
373,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
373,3,Black,"(6, 8)",730,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
373,5,Black,"(5, 9)",1560,4,5,9,1,0,5,3,4,0,1,0,0,0,0,0,0,5
373,7,Black,"(3, 9)",2820,6,3,9,0,0,2,3,2,0,0,0,0,1,1,0,0,6
373,9,Black,"(8, 4)",80000545,4,8,4,0,1,3,5,3,0,0,0,0,0,1,1,0,5
373,11,Black,"(6, 9)",4520,3,6,9,1,0,5,2,2,2,1,0,0,0,0,0,0,8
373,13,Black,"(6, 10)",5080,4,6,10,2,0,5,2,3,1,1,0,0,0,0,0,0,9
373,15,Black,"(5, 10)",6575,5,5,10,0,0,3,2,1,2,0,0,0,0,1,0,0,11
373,17,Black,"(4, 8)",80001535,4,4,8,1,1,3,3,2,0,1,0,0,0,1,1,0,15
373,19,Black,"(2, 7)",160000530,5,2,7,0,2,2,4,2,0,0,0,0,0,1,1,0,10
373,21,Black,"(8, 5)",80000630,3,8,5,0,3,3,4,2,1,0,0,0,0,1,1,0,9
373,23,Black,"(3, 8)",80001525,5,3,8,1,4,3,3,1,1,1,0,0,0,1,1,0,18
373,25,Black,"(8, 7)",43100,1,8,7,2,0,6,3,3,1,2,0,0,0,0,0,0,16
373,27,Black,"(7, 8)",100000620,1,7,8,3,0,4,1,1,1,1,1,0,0,0,0,0,22
373,29,Black,"(4, 11)",1000000085,7,4,11,4,0,4,3,2,0,1,0,1,1,0,0,0,14
374,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
374,3,Black,"(8, 6)",730,2,8,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
374,5,Black,"(9, 5)",2060,4,9,5,1,0,4,4,3,0,1,0,0,0,1,0,0,5
374,7,Black,"(5, 9)",1050,4,5,9,2,0,5,4,4,0,1,0,0,0,0,0,0,3
374,9,Black,"(9, 6)",765,3,9,6,0,0,3,2,1,2,0,0,0,1,0,0,0,8
374,11,Black,"(8, 4)",23900,4,8,4,0,0,1,4,0,1,0,0,0,1,1,0,0,9
374,13,Black,"(7, 6)",80001545,1,7,6,1,1,4,4,3,0,1,0,0,0,1,1,0,13
374,15,Black,"(10, 5)",160000700,5,10,5,0,2,1,3,0,1,0,0,0,1,1,1,0,13
374,17,Black,"(12, 1)",800000535,11,12,1,0,3,2,4,2,0,0,0,0,0,1,0,1,5
374,19,Black,"(8, 8)",6225,2,8,8,0,0,3,4,2,1,0,0,0,0,1,0,0,13
374,21,Black,"(6, 7)",24500,1,6,7,0,0,1,2,0,1,0,0,0,1,1,0,0,15
374,23,Black,"(7, 9)",6150,2,7,9,0,0,2,3,1,1,0,0,0,0,1,0,0,13
374,25,Black,"(3, 9)",800000545,6,3,9,0,1,3,4,3,0,0,0,0,0,1,0,1,7
374,27,Black,"(4, 9)",4880,5,4,9,1,0,4,3,2,1,1,0,0,1,0,0,0,12
374,29,Black,"(5, 8)",6960,3,5,8,2,0,2,3,1,0,1,0,0,1,1,0,0,19
374,31,Black,"(5, 11)",5040,6,5,11,3,0,4,1,2,1,1,0,0,0,0,0,0,13
374,33,Black,"(5, 10)",52700,5,5,10,4,0,2,4,0,1,1,0,0,1,2,0,0,18
374,35,Black,"(6, 11)",62700,5,6,11,5,0,3,2,1,1,1,0,0,0,2,0,0,17
374,37,Black,"(6, 12)",10575,6,6,12,6,0,2,2,1,0,1,0,0,0,1,0,0,14
374,39,Black,"(4, 11)",10550,7,4,11,7,0,2,1,1,0,1,0,0,0,1,0,0,19
374,41,Black,"(11, 4)",1175,7,11,4,8,0,3,3,2,0,1,0,0,2,0,0,0,13
374,43,Black,"(13, 3)",8075,10,13,3,0,0,1,2,1,0,0,0,0,0,1,0,0,9
374,45,Black,"(13, 4)",80000615,9,13,4,0,1,2,3,1,1,0,0,0,0,1,1,0,11
374,47,Black,"(10, 0)",800000525,10,10,0,0,2,1,2,1,0,0,0,0,0,0,0,1,8
374,49,Black,"(12, 2)",240000515,10,12,2,0,3,1,3,1,0,0,0,0,0,1,1,0,16
374,51,Black,"(7, 2)",5200,5,7,2,0,0,3,4,3,0,0,0,0,0,1,0,0,13
374,53,Black,"(7, 4)",80000505,3,7,4,0,1,0,3,0,0,0,0,0,0,1,1,0,22
374,55,Black,"(11, 3)",800000615,8,11,3,0,2,1,4,1,0,0,0,0,1,1,0,1,25
374,57,Black,"(9, 0)",3200000600,9,9,0,0,3,1,1,0,1,0,0,0,0,0,0,1,15
374,59,Black,"(8, 1)",240000500,7,8,1,0,4,0,2,0,0,0,0,0,0,1,1,0,19
374,61,Black,"(11, 5)",1600000700,6,11,5,0,5,2,2,0,2,0,0,0,0,1,0,1,25
375,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
375,3,Black,"(8, 6)",730,2,8,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
375,5,Black,"(9, 5)",2060,4,9,5,1,0,4,4,3,0,1,0,0,0,1,0,0,5
375,7,Black,"(6, 8)",1050,2,6,8,2,0,4,3,3,0,1,0,0,0,0,0,0,6
375,9,Black,"(5, 8)",730,3,5,8,0,0,3,3,2,1,0,0,0,1,0,0,0,7
375,11,Black,"(6, 6)",1135,2,6,6,0,0,3,4,2,1,0,0,0,1,1,0,0,10
375,13,Black,"(7, 9)",6225,2,7,9,0,0,3,4,2,1,0,0,0,0,1,0,0,9
375,15,Black,"(7, 8)",6960,1,7,8,1,0,3,3,1,1,1,0,0,1,1,0,0,14
375,17,Black,"(8, 8)",43300,2,8,8,2,0,5,1,2,1,2,0,0,0,0,0,0,15
375,19,Black,"(9, 9)",100000585,4,9,9,3,0,4,3,2,0,1,1,0,1,0,0,0,12
375,21,Black,"(5, 5)",1000000140,4,5,5,4,0,5,4,3,0,1,0,1,1,0,0,0,11
376,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
376,3,Black,"(6, 8)",730,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
376,5,Black,"(5, 9)",1560,4,5,9,1,0,5,3,4,0,1,0,0,0,0,0,0,5
376,7,Black,"(3, 9)",2820,6,3,9,0,0,2,3,2,0,0,0,0,1,1,0,0,6
376,9,Black,"(8, 4)",80000545,4,8,4,0,1,3,5,3,0,0,0,0,0,1,1,0,5
376,11,Black,"(6, 9)",4520,3,6,9,1,0,5,2,2,2,1,0,0,0,0,0,0,8
376,13,Black,"(6, 10)",5080,4,6,10,2,0,5,2,3,1,1,0,0,0,0,0,0,9
376,15,Black,"(5, 10)",6575,5,5,10,0,0,3,2,1,2,0,0,0,0,1,0,0,11
376,17,Black,"(4, 8)",80001535,4,4,8,1,1,3,3,2,0,1,0,0,0,1,1,0,15
376,19,Black,"(2, 7)",160000530,5,2,7,0,2,2,4,2,0,0,0,0,0,1,1,0,10
376,21,Black,"(8, 5)",80000630,3,8,5,0,3,3,4,2,1,0,0,0,0,1,1,0,9
376,23,Black,"(3, 8)",80001525,5,3,8,1,4,3,3,1,1,1,0,0,0,1,1,0,18
376,25,Black,"(8, 7)",43100,1,8,7,2,0,6,3,3,1,2,0,0,0,0,0,0,16
376,27,Black,"(7, 8)",100000620,1,7,8,3,0,4,1,1,1,1,1,0,0,0,0,0,22
376,29,Black,"(4, 11)",1000000085,7,4,11,4,0,4,3,2,0,1,0,1,1,0,0,0,14
377,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
377,3,Black,"(6, 8)",730,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
377,5,Black,"(8, 6)",1560,2,8,6,1,0,5,3,4,0,1,0,0,0,0,0,0,5
377,7,Black,"(8, 4)",2860,4,8,4,0,0,3,5,3,0,0,0,0,1,1,0,0,6
377,9,Black,"(7, 5)",24100,2,7,5,0,0,2,4,1,1,0,0,0,1,1,0,0,9
377,11,Black,"(9, 6)",3400,3,9,6,0,0,2,4,1,1,0,0,0,1,1,0,0,10
377,13,Black,"(9, 7)",1590,2,9,7,1,0,4,2,3,0,1,0,0,1,0,0,0,12
377,15,Black,"(10, 7)",13075,3,10,7,2,0,3,2,1,1,1,0,0,0,1,0,0,12
377,17,Black,"(5, 9)",1550,4,5,9,3,0,4,3,3,0,1,0,0,0,0,0,0,7
377,19,Black,"(5, 3)",1050,6,5,3,4,0,4,3,3,0,1,0,0,0,0,0,0,7
377,21,Black,"(6, 3)",23800,5,6,3,0,0,2,4,1,1,0,0,0,2,1,0,0,11
377,23,Black,"(4, 6)",1045,4,4,6,0,0,3,5,3,0,0,0,0,0,1,0,0,12
377,25,Black,"(9, 1)",80000530,8,9,1,0,1,2,4,2,0,0,0,0,0,1,1,0,7
377,27,Black,"(10, 2)",9125,8,10,2,0,0,4,3,2,2,0,0,0,0,1,0,0,10
377,29,Black,"(7, 0)",800000525,7,7,0,0,1,1,2,1,0,0,0,0,0,0,0,1,9
377,31,Black,"(10, 4)",160000525,6,10,4,0,2,2,3,2,0,0,0,0,0,1,1,0,20
377,33,Black,"(11, 3)",13200,8,11,3,1,0,3,3,2,0,1,0,0,0,1,0,0,13
377,35,Black,"(5, 2)",5625,7,5,2,0,0,3,3,2,1,0,0,0,0,1,0,0,13
377,37,Black,"(9, 4)",80000515,5,9,4,0,1,1,3,1,0,0,0,0,0,1,1,0,28
377,39,Black,"(6, 5)",80000550,3,6,5,0,2,0,3,0,0,0,0,0,1,1,1,0,26
377,41,Black,"(3, 4)",800000545,7,3,4,0,3,3,4,3,0,0,0,0,0,1,0,1,11
377,43,Black,"(4, 2)",8675,8,4,2,0,0,2,3,1,1,0,0,0,0,1,0,0,16
377,45,Black,"(2, 1)",5650,11,2,1,0,0,2,3,2,0,0,0,0,0,1,0,0,9
377,47,Black,"(5, 5)",24500,4,5,5,0,0,1,2,0,1,0,0,0,1,1,0,0,28
377,49,Black,"(3, 3)",700,8,3,3,0,0,1,1,0,1,0,0,0,1,0,0,0,18
377,51,Black,"(2, 4)",1710,8,2,4,1,0,2,1,1,0,1,0,0,1,0,0,0,17
377,53,Black,"(6, 0)",4400,8,6,0,2,0,2,0,0,1,1,0,0,0,0,0,0,15
377,55,Black,"(4, 1)",8050,9,4,1,0,0,0,3,0,0,0,0,0,0,2,0,0,23
377,57,Black,"(9, 0)",1015,9,9,0,1,0,2,1,1,0,1,0,0,0,0,0,0,13
377,59,Black,"(11, 2)",700,9,11,2,0,0,2,0,0,2,0,0,0,0,0,0,0,15
377,61,Black,"(10, 5)",8550,5,10,5,0,0,2,1,1,1,0,0,0,0,1,0,0,27
377,63,Black,"(11, 6)",5240,5,11,6,1,0,3,1,1,1,1,0,0,1,0,0,0,19
377,65,Black,"(12, 5)",10600,7,12,5,2,0,2,3,1,0,1,0,0,1,1,0,0,20
377,67,Black,"(11, 8)",24100,5,11,8,0,0,2,4,1,1,0,0,0,1,1,0,0,16
377,69,Black,"(14, 2)",800000525,12,14,2,0,1,1,2,1,0,0,0,0,0,0,0,1,8
377,71,Black,"(13, 4)",320001500,9,13,4,1,2,1,2,0,0,1,0,0,0,1,1,0,18
377,73,Black,"(10, 9)",5125,5,10,9,0,0,2,2,2,0,0,0,0,0,1,0,0,14
377,75,Black,"(13, 10)",1050,9,13,10,1,0,4,3,3,0,1,0,0,0,0,0,0,6
377,77,Black,"(12, 8)",21800,6,12,8,0,0,1,3,1,0,0,0,0,1,1,0,0,17
377,79,Black,"(9, 9)",1130,4,9,9,0,0,2,3,1,1,0,0,0,0,1,0,0,20
377,81,Black,"(4, 9)",730,5,4,9,0,0,3,3,2,1,0,0,0,1,0,0,0,10
377,83,Black,"(2, 8)",6200,6,2,8,0,0,3,4,2,1,0,0,0,0,1,0,0,10
377,85,Black,"(4, 8)",800000710,4,4,8,0,1,4,2,2,2,0,0,0,0,1,0,1,19
377,87,Black,"(5, 10)",160000715,5,5,10,0,2,3,3,1,2,0,0,0,0,1,1,0,14
377,89,Black,"(3, 8)",1200010625,5,3,8,1,3,4,3,2,0,2,0,0,0,1,1,0,19
377,91,Black,"(6, 11)",100000550,5,6,11,2,0,5,3,3,0,1,1,0,0,0,0,0,15
377,93,Black,"(2, 7)",1000000035,5,2,7,3,0,4,2,2,0,1,0,1,0,0,0,0,21
378,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
378,3,Black,"(8, 6)",730,2,8,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
378,5,Black,"(9, 5)",2060,4,9,5,1,0,4,4,3,0,1,0,0,0,1,0,0,5
378,7,Black,"(5, 9)",1050,4,5,9,2,0,5,4,4,0,1,0,0,0,0,0,0,3
378,9,Black,"(9, 6)",765,3,9,6,0,0,3,2,1,2,0,0,0,1,0,0,0,8
378,11,Black,"(8, 4)",23900,4,8,4,0,0,1,4,0,1,0,0,0,1,1,0,0,9
378,13,Black,"(7, 6)",80001545,1,7,6,1,1,4,4,3,0,1,0,0,0,1,1,0,13
378,15,Black,"(10, 5)",160000700,5,10,5,0,2,1,3,0,1,0,0,0,1,1,1,0,13
378,17,Black,"(12, 1)",800000535,11,12,1,0,3,2,4,2,0,0,0,0,0,1,0,1,5
378,19,Black,"(8, 8)",6225,2,8,8,0,0,3,4,2,1,0,0,0,0,1,0,0,13
378,21,Black,"(6, 7)",24500,1,6,7,0,0,1,2,0,1,0,0,0,1,1,0,0,15
378,23,Black,"(7, 9)",6150,2,7,9,0,0,2,3,1,1,0,0,0,0,1,0,0,13
378,25,Black,"(3, 9)",800000545,6,3,9,0,1,3,4,3,0,0,0,0,0,1,0,1,7
378,27,Black,"(4, 9)",4880,5,4,9,1,0,4,3,2,1,1,0,0,1,0,0,0,12
378,29,Black,"(5, 8)",6960,3,5,8,2,0,2,3,1,0,1,0,0,1,1,0,0,19
378,31,Black,"(5, 11)",5040,6,5,11,3,0,4,1,2,1,1,0,0,0,0,0,0,13
378,33,Black,"(5, 10)",52700,5,5,10,4,0,2,4,0,1,1,0,0,1,2,0,0,18
378,35,Black,"(6, 11)",62700,5,6,11,5,0,3,2,1,1,1,0,0,0,2,0,0,17
378,37,Black,"(6, 12)",10575,6,6,12,6,0,2,2,1,0,1,0,0,0,1,0,0,14
378,39,Black,"(4, 11)",10550,7,4,11,7,0,2,1,1,0,1,0,0,0,1,0,0,19
378,41,Black,"(11, 4)",1175,7,11,4,8,0,3,3,2,0,1,0,0,2,0,0,0,13
378,43,Black,"(13, 3)",8075,10,13,3,0,0,1,2,1,0,0,0,0,0,1,0,0,9
378,45,Black,"(13, 4)",80000615,9,13,4,0,1,2,3,1,1,0,0,0,0,1,1,0,11
378,47,Black,"(10, 0)",800000525,10,10,0,0,2,1,2,1,0,0,0,0,0,0,0,1,8
378,49,Black,"(12, 2)",240000515,10,12,2,0,3,1,3,1,0,0,0,0,0,1,1,0,16
378,51,Black,"(7, 2)",5200,5,7,2,0,0,3,4,3,0,0,0,0,0,1,0,0,13
378,53,Black,"(7, 4)",80000505,3,7,4,0,1,0,3,0,0,0,0,0,0,1,1,0,22
378,55,Black,"(11, 3)",800000615,8,11,3,0,2,1,4,1,0,0,0,0,1,1,0,1,25
378,57,Black,"(9, 0)",3200000600,9,9,0,0,3,1,1,0,1,0,0,0,0,0,0,1,15
378,59,Black,"(8, 1)",240000500,7,8,1,0,4,0,2,0,0,0,0,0,0,1,1,0,19
378,61,Black,"(11, 5)",1600000700,6,11,5,0,5,2,2,0,2,0,0,0,0,1,0,1,25
379,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
379,3,Black,"(6, 7)",685,1,6,7,0,0,3,3,2,1,0,0,0,1,0,0,0,3
379,5,Black,"(8, 7)",1060,1,8,7,1,0,5,3,4,0,1,0,0,0,0,0,0,4
379,7,Black,"(7, 10)",1055,3,7,10,0,0,4,5,4,0,0,0,0,0,1,0,0,7
379,9,Black,"(2, 5)",80000545,7,2,5,0,1,3,5,3,0,0,0,0,0,1,1,0,4
379,11,Black,"(8, 8)",25500,2,8,8,0,0,2,3,0,2,0,0,0,2,1,0,0,8
379,13,Black,"(6, 6)",5040,2,6,6,1,0,4,2,2,1,1,0,0,0,0,0,0,11
379,15,Black,"(5, 6)",31700,3,5,6,0,0,1,3,1,0,0,0,0,2,1,0,0,13
379,17,Black,"(7, 5)",160000630,2,7,5,0,1,3,4,2,1,0,0,0,0,1,1,0,14
379,19,Black,"(4, 6)",80000615,4,4,6,0,2,1,4,1,0,0,0,0,1,1,1,0,14
379,21,Black,"(1, 7)",80000545,6,1,7,0,3,3,5,3,0,0,0,0,0,1,1,0,7
379,23,Black,"(3, 5)",240000615,6,3,5,0,4,2,3,1,1,0,0,0,0,1,1,0,15
379,25,Black,"(6, 8)",4000010650,2,6,8,1,5,5,3,3,0,2,0,0,0,1,0,1,21
379,27,Black,"(5, 7)",100000600,2,5,7,2,0,3,0,0,1,1,1,0,0,0,0,0,25
379,29,Black,"(2, 4)",1000000135,8,2,4,3,0,5,2,2,1,1,0,1,0,0,0,0,12
380,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
